         455
   0.0000000000000000     
   28  1.843E+00  1.863E+08  1.302E-06  6.926E-05  3.234E-06  3.755E-08  2.527E-05  2.505E-06  4.395E-10  2.204E-04  3.349E-04  4.970E-01  3.831E-01  4.414E-02  2.362E-02  2.101E-08  3.066E-06  1.683E-07  7.322E-04  2.907E-04  2.857E-02  1.808E-03  1.340E-03  1.814E-02  5.850E-04  8.286E-06  1.527E-11  3.056E-10  1.721E+00  4.081E+10
   29  1.851E+00  1.880E+08  1.303E-06  6.711E-05  3.324E-06  3.777E-08  2.656E-05  2.506E-06  4.370E-10  2.207E-04  3.348E-04  5.027E-01  3.812E-01  4.321E-02  2.277E-02  2.050E-08  3.200E-06  1.710E-07  7.321E-04  2.826E-04  2.839E-02  1.741E-03  1.312E-03  1.646E-02  5.509E-04  7.848E-06  1.640E-11  3.047E-10  1.740E+00  4.122E+10
   30  1.858E+00  1.896E+08  1.312E-06  6.555E-05  3.336E-06  3.718E-08  2.733E-05  2.491E-06  4.309E-10  2.189E-04  3.320E-04  5.046E-01  3.813E-01  4.310E-02  2.263E-02  2.077E-08  3.273E-06  1.718E-07  7.226E-04  2.731E-04  2.821E-02  1.680E-03  1.302E-03  1.497E-02  5.235E-04  7.780E-06  1.813E-11  3.009E-10  1.757E+00  4.162E+10
   31  1.866E+00  1.913E+08  1.333E-06  6.496E-05  3.558E-06  3.891E-08  3.061E-05  2.467E-06  4.219E-10  2.133E-04  3.250E-04  4.998E-01  3.864E-01  4.471E-02  2.400E-02  2.357E-08  3.287E-06  1.707E-07  6.828E-04  2.503E-04  2.787E-02  1.566E-03  1.324E-03  1.222E-02  4.765E-04  8.428E-06  2.411E-11  2.951E-10  1.775E+00  4.200E+10
   32  1.874E+00  1.929E+08  1.351E-06  6.445E-05  1.862E-05  2.020E-07  2.545E-04  4.278E-06  4.527E-10  2.041E-04  3.143E-04  4.885E-01  3.965E-01  4.830E-02  2.720E-02  3.321E-08  3.430E-06  1.735E-07  6.230E-04  2.066E-04  2.734E-02  1.326E-03  1.373E-03  7.407E-03  3.779E-04  1.004E-05  4.921E-11  3.171E-10  1.793E+00  4.238E+10
   33  1.881E+00  1.944E+08  1.305E-06  4.709E-05  8.076E-05  1.017E-06  5.788E-03  4.116E-05  1.140E-09  2.019E-04  3.113E-04  4.839E-01  3.992E-01  4.985E-02  2.869E-02  6.771E-08  5.012E-06  2.070E-07  6.386E-04  1.421E-04  2.669E-02  8.693E-04  1.360E-03  1.982E-03  1.972E-04  1.086E-05  2.231E-10  8.044E-10  1.812E+00  4.275E+10
   34  1.889E+00  1.959E+08  1.111E-06  2.446E-05  1.240E-04  2.253E-06  3.231E-02  1.005E-04  2.010E-09  2.081E-04  3.511E-04  4.930E-01  3.772E-01  4.583E-02  2.486E-02  6.468E-07  2.099E-05  3.551E-07  8.007E-04  1.301E-04  2.383E-02  2.091E-04  9.609E-04  2.368E-05  1.628E-05  8.810E-06  2.210E-09  1.447E-09  1.835E+00  4.310E+10
   35  1.896E+00  1.974E+08  9.024E-07  1.875E-05  1.417E-04  4.157E-06  8.537E-02  1.131E-04  1.973E-09  2.559E-04  3.711E-04  4.864E-01  3.445E-01  4.176E-02  2.072E-02  9.205E-07  4.502E-05  4.194E-07  8.024E-04  1.623E-04  1.856E-02  1.105E-04  6.452E-04  4.481E-06  5.452E-06  6.827E-06  5.124E-09  1.468E-09  1.866E+00  4.345E+10
   36  1.904E+00  1.988E+08  6.908E-07  1.885E-05  1.463E-04  6.692E-06  1.612E-01  1.191E-04  1.825E-09  3.360E-04  3.587E-04  4.555E-01  3.103E-01  3.913E-02  1.807E-02  9.969E-07  7.270E-05  4.209E-07  7.306E-04  1.544E-04  1.336E-02  7.430E-05  4.437E-04  1.565E-06  2.601E-06  5.762E-06  6.945E-09  1.417E-09  1.907E+00  4.378E+10
   37  1.912E+00  2.002E+08  5.253E-07  2.018E-05  1.469E-04  9.387E-06  2.440E-01  1.250E-04  1.640E-09  4.153E-04  3.305E-04  4.123E-01  2.784E-01  3.732E-02  1.642E-02  1.024E-06  9.811E-05  3.848E-07  6.238E-04  1.255E-04  9.248E-03  5.294E-05  3.080E-04  7.050E-07  1.427E-06  5.210E-06  7.299E-09  1.334E-09  1.959E+00  4.410E+10
   38  1.919E+00  2.015E+08  4.026E-07  2.161E-05  1.481E-04  1.201E-05  3.262E-01  1.315E-04  1.465E-09  4.811E-04  2.973E-04  3.659E-01  2.487E-01  3.574E-02  1.520E-02  1.033E-06  1.204E-04  3.392E-07  5.136E-04  9.232E-05  6.136E-03  3.719E-05  2.098E-04  3.496E-07  8.165E-07  4.875E-06  6.623E-09  1.248E-09  2.017E+00  4.440E+10
   39  1.927E+00  2.027E+08  3.216E-07  2.275E-05  1.492E-04  1.425E-05  3.979E-01  1.376E-04  1.320E-09  5.283E-04  2.665E-04  3.246E-01  2.232E-01  3.424E-02  1.417E-02  1.027E-06  1.378E-04  3.005E-07  4.221E-04  6.414E-05  3.979E-03  2.550E-05  1.397E-04  1.850E-07  4.728E-07  4.596E-06  5.395E-09  1.172E-09  2.077E+00  4.469E+10
   40  1.934E+00  2.039E+08  2.688E-07  2.358E-05  1.517E-04  1.598E-05  4.557E-01  1.431E-04  1.221E-09  5.598E-04  2.416E-04  2.917E-01  2.022E-01  3.282E-02  1.325E-02  1.015E-06  1.497E-04  2.739E-07  3.538E-04  4.388E-05  2.557E-03  1.709E-05  9.118E-05  1.021E-07  2.830E-07  4.388E-06  4.019E-09  1.123E-09  2.132E+00  4.497E+10
   41  1.942E+00  2.050E+08  2.349E-07  2.408E-05  1.534E-04  1.725E-05  5.000E-01  1.473E-04  1.145E-09  5.809E-04  2.225E-04  2.670E-01  1.858E-01  3.144E-02  1.236E-02  9.893E-07  1.555E-04  2.533E-07  3.021E-04  3.014E-05  1.656E-03  1.138E-05  6.017E-05  5.900E-08  1.709E-07  4.143E-06  3.253E-09  1.082E-09  2.182E+00  4.524E+10
   42  1.950E+00  2.062E+08  2.133E-07  2.434E-05  1.544E-04  1.813E-05  5.327E-01  1.504E-04  1.086E-09  5.952E-04  2.087E-04  2.495E-01  1.733E-01  3.022E-02  1.156E-02  9.575E-07  1.558E-04  2.297E-07  2.555E-04  2.105E-05  1.107E-03  8.098E-06  5.151E-05  3.573E-08  1.111E-07  3.897E-06  5.687E-09  1.048E-09  2.225E+00  4.551E+10
   43  1.957E+00  2.072E+08  1.992E-07  2.444E-05  1.549E-04  1.872E-05  5.573E-01  1.525E-04  1.043E-09  6.058E-04  1.983E-04  2.366E-01  1.638E-01  2.910E-02  1.077E-02  9.175E-07  1.482E-04  1.898E-07  2.000E-04  1.426E-05  7.659E-04  6.980E-06  7.836E-05  2.174E-08  8.462E-08  3.637E-06  1.671E-08  1.023E-09  2.262E+00  4.576E+10
